scenario_id,model,reference,backend,device,rk4_dt_s,duration_days,hp_km,ha_km,a_km,e,inc_deg,raan_deg,argp_deg,ta_deg,rms_pos_err_km,final_pos_err_km,max_pos_err_km,p95_pos_err_km,rms_vel_err_ms,final_vel_err_ms,max_vel_err_ms,p95_vel_err_ms,radial_rms_km,along_rms_km,cross_rms_km,radial_max_km,along_max_km,cross_max_km,rms_alt_err_km,final_alt_err_km,max_abs_alt_err_km,min_alt_model_km,min_alt_truth_km,status,failure_reason
66,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,365.07990223926424,365.07990223926424,2103.079902239264,0.0,82.5386547237392,159.23308574444155,108.69386091929697,330.6390823855995,9.874303581217414e-05,0.00015197646027841717,0.00025275823716621555,0.0001913486596292068,4.9282756354079804e-05,4.7369362165090235e-05,0.00011612738235203847,9.622645068051348e-05,4.103631980586711e-05,8.775179691374056e-05,1.9126675524108568e-05,0.00010154078424337905,0.00025190480060017996,4.9704922628451914e-05,4.1036319883362215e-05,-1.3627558985263022e-05,0.00010154078483992635,363.12038936797717,363.12039832719694,ok,
67,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,356.25880708630314,356.25880708630314,2094.258807086303,0.0,179.46623841076317,316.5120087507883,102.20703763105402,301.2827686779378,9.514844186712796e-05,8.700715427980614e-05,0.0002540516295846785,0.00021018055774176797,6.511620039805337e-05,9.653929788078512e-05,0.0001510670212369933,0.00012888733379109798,1.9796334950749626e-05,9.251483396685346e-05,1.0116155808680307e-05,4.8922289564870485e-05,0.00025403889146264616,2.1496298318888627e-05,1.9796334985676698e-05,1.4806807996592397e-05,4.892229566166861e-05,353.84568619059564,353.8457153856622,ok,
68,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,221.28390637427657,221.28390637427657,1959.2839063742765,0.0,119.82325249917665,234.0450056011669,32.55866171428779,322.9320236027851,0.0001904172702201315,0.0001301133493462345,0.00043318236405819917,0.00034317782924153407,0.00011662847604103929,0.0001592650595827865,0.00025651011939932197,0.0002094479732451167,7.188358318691323e-05,0.0001655871451112117,6.060020330176475e-05,0.000128133267207692,0.0004195440675428634,0.00011807584124821221,7.18835831273896e-05,-8.457645543558101e-05,0.00012813326227956168,218.49290981503412,218.49282114854128,ok,
69,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,205.7999006408939,205.7999006408939,1943.799900640894,0.0,25.743937529994298,279.6364586491987,71.35352179664324,327.8297617671187,0.0009158023441514905,0.0021657394808181625,0.0021657394808181625,0.0017652395055605685,0.0007303052882399869,0.0015911421181936467,0.0015911421181936467,0.0013481911238313524,0.00013093464950825236,0.0009057070376279818,3.528190899968112e-05,0.00028669138200521056,0.0021552578731227684,0.00010240661783139615,0.00013093469699251744,0.00018655918935905902,0.0002866921343240847,202.54959455695354,202.5495314552535,ok,
70,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,331.25380786549806,331.25380786549806,2069.253807865498,0.0,0.9773701431660831,18.596850125183614,218.13306395318196,288.5334519093895,0.00016921332721998782,0.0003869637649654993,0.0003869637649654993,0.0003314067500038899,9.55717446791419e-05,0.00018266588682016484,0.00018266588682016484,0.00016555773272154976,6.447625744561048e-05,0.00015589801660160547,1.310613422606314e-05,0.00013933915671907656,0.000384771664051945,3.464131921619017e-05,6.447625688048303e-05,-2.636654721754894e-05,0.0001393391539181721,327.7997921350447,327.79985512641326,ok,
71,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,247.7105641254777,247.7105641254777,1985.7105641254777,0.0,10.30174922758687,288.34698731100343,334.00635486202094,277.959023677577,0.00012156084055811138,0.00022368016427778506,0.0002942434052688443,0.00023747556105509356,8.970738757101135e-05,0.00014626758553350574,0.0001821366992084946,0.00015622410210624414,2.7724418693247473e-05,0.00011161146405667823,3.938623689108813e-05,7.98867262002264e-05,0.00028954619140181075,8.841394133849395e-05,2.7724418450570358e-05,-7.557092024512713e-05,7.98867198170683e-05,245.01959848265025,245.01957575444504,ok,
72,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,339.62415679572746,339.62415679572746,2077.6241567957277,0.0,7.227233918471956,72.64155985885994,44.97252455003151,181.63115646947514,0.00016087243587146303,0.00011216935241801096,0.00036592318410932884,0.00031354235066926645,0.00011112511629523813,0.00012868164083381614,0.00022511332364936353,0.00019798741802720535,3.3129908752334946e-05,0.0001561740842546382,1.9799120599286987e-05,6.669480862975407e-05,0.0003641087949043239,5.042204711382559e-05,3.3129908758923636e-05,1.1045507619655837e-05,6.66948214416152e-05,335.8111368491906,335.811198713206,ok,
73,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,349.0376256657689,349.0376256657689,2087.037625665769,0.0,153.2035979571483,55.87667727879272,264.46359309665814,69.49493671280547,6.212933056446926e-05,4.223428212400824e-05,0.00017789674481700238,0.00013387055911646977,3.7527536859508965e-05,4.9380681255342935e-05,9.700080604018514e-05,7.526992532375337e-05,2.068089200874728e-05,5.6639551221618105e-05,1.4977171279160967e-05,4.884321089094958e-05,0.00017763121685266924,3.433629626686685e-05,2.0680891992535212e-05,3.286350425923956e-05,4.8843212653082446e-05,347.39296372225743,347.39299916581575,ok,
74,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,254.15175026356005,254.15175026356005,1992.1517502635602,0.0,176.4368612817627,220.15569815174504,19.620113396866415,221.87122917391181,0.00044837178620270963,0.0007744864731905855,0.00105364032435696,0.0008861661820668258,0.0003386664372583646,0.0006025367405274871,0.0006715897617857558,0.000600552110046642,8.339215234873979e-05,0.00043914601094820357,3.5125327863710695e-05,0.00022436938673851337,0.0010536205862939623,7.163490376977032e-05,8.339215529111865e-05,0.00022415794290964186,0.00022436951729787324,249.57052837008354,249.57030400056624,ok,
75,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,208.4701103160334,208.4701103160334,1946.4701103160335,0.0,127.72409131811173,62.32602471210116,33.019562096711304,66.07196239691483,0.0003022531368512389,0.0008387941140665935,0.0008387941140665935,0.000694054967270875,0.0002296333878833723,0.000537553101203193,0.000537553101203193,0.00046873869877151673,6.859368230540811e-05,0.0002803487182702881,8.9757794360184e-05,0.00020887906371210504,0.0008092355424087449,0.00018735157687935577,6.859367731567918e-05,-0.00011675949582468093,0.0002088790058394352,206.64916104943143,206.64936982952034,ok,
76,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,396.0054359108385,396.0054359108385,2134.0054359108385,0.0,141.1345707014534,229.10700315879967,206.06873398510945,52.24689167941789,8.093805388877914e-05,8.368595484816136e-05,0.00020940718054780752,0.00016867032209988257,4.1616460506913055e-05,5.837246364617167e-05,9.084984164429934e-05,8.110619308280644e-05,3.2276691835887536e-05,7.283773447514404e-05,1.4277540683271744e-05,8.549715469526342e-05,0.0002084558130169145,2.9356698289290375e-05,3.2276691815395424e-05,-8.031415239884154e-05,8.549715437311534e-05,394.30827330731086,394.308248549297,ok,
77,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,389.204890711619,389.204890711619,2127.204890711619,0.0,104.04309884535759,251.9193400520638,233.7239358883112,338.61398749038665,0.00011087255749998588,0.0002516667599238149,0.0002890116343177589,0.00023586345628189985,7.607561058703715e-05,0.0001588492572797786,0.00017155581552679922,0.00014587171853958187,1.3895768222464156e-05,0.00010942736512901171,1.1193006433357495e-05,4.529684974110369e-05,0.0002874990032262748,3.003202612428997e-05,1.3895768863182012e-05,-3.8947925872889755e-05,4.5296858559140674e-05,387.54555831297023,387.54555019800085,ok,
78,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,229.6877979840116,229.6877979840116,1967.6877979840117,0.0,72.72619033333787,170.70074261374253,42.918309431188064,48.27405955419552,0.0003083550214344054,0.0005820021616688975,0.0006005493232046113,0.0005030781403217848,0.00016151930194841942,0.0002600748208552166,0.00026818956031604557,0.00023295631199456084,0.00013327607843798854,0.00027716057131259834,2.2412582842632727e-05,0.0002684512570159592,0.0005988969483784702,7.170740511223243e-05,0.00013327607928759582,-7.952982605274883e-05,0.0002684512587904919,229.43356323997025,229.43344903500704,ok,
79,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,255.6151091562515,255.6151091562515,1993.6151091562515,0.0,77.022578462643,219.95551693318617,228.4664822705747,148.2519227708053,0.0002518391349818928,0.0006579000025308957,0.0006579000025308957,0.0005656971579161449,0.00018835438451877729,0.00042809385443102793,0.0004289366124563032,0.0003733123126526532,4.6386325328087155e-05,0.0002459745614627086,2.770873227365467e-05,0.00010917740944315501,0.0006542589373034671,6.736096504429951e-05,4.638632911103674e-05,1.549709796222487e-05,0.00010917745044025651,252.10573176896781,252.1058031786906,ok,
80,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,281.75662188573943,281.75662188573943,2019.7566218857396,0.0,105.89512471362148,114.13472807420564,12.981540339850932,150.62401589646973,8.143942397596763e-05,0.00011460804865282765,0.00024098111128248854,0.00016967219013217747,4.861433959052001e-05,8.738497938096381e-05,0.0001247222394178082,9.328230492645501e-05,2.8613037725419135e-05,7.507844382790415e-05,1.3300418115284779e-05,8.303100368292301e-05,0.00024087689008654663,3.121398744712789e-05,2.861303773786099e-05,-8.303100196371815e-05,8.303100196371815e-05,279.4284864261593,279.42844184432573,ok,
81,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,294.82653501803406,294.82653501803406,2032.826535018034,0.0,103.04242796198082,203.67788415549154,252.7207851997337,233.2614535924356,0.0001566218865832232,0.00033988192695636317,0.00035814897732832924,0.00031638206381488066,0.00010982774695142192,0.00020470217491732565,0.00021116537642442104,0.00019415376372926358,3.398239914219149e-05,0.0001498370290995543,3.040520705484725e-05,8.743605645001692e-05,0.0003576202627422212,7.790004773119948e-05,3.398239841242073e-05,4.226785199534788e-05,8.743604644223524e-05,294.7896609413875,294.7895772559124,ok,
82,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,330.48661130420635,330.48661130420635,2068.4866113042062,0.0,141.7377999574717,197.6919780958846,155.31055026476045,225.36449313878055,0.00010866169913958558,0.00016690609902831333,0.0002097564073114169,0.00019331464819010122,7.701587836085522e-05,0.00010802417586778101,0.00012195875977683848,0.00011783039407042881,1.7296900207105773e-05,0.00010534467160355349,2.0265297132455437e-05,4.403898597640141e-05,0.0002090376460650521,4.448678619921864e-05,1.7296900387328404e-05,-4.0437802226733766e-05,4.403898981308885e-05,328.87496840658036,328.8750088443826,ok,
83,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,272.1314668900509,272.1314668900509,2010.1314668900511,0.0,132.60702392679966,319.10503922053476,331.580591026269,181.3078530659157,0.00010516299416001858,0.00031996294257942507,0.00031996294257942507,0.00022618062747959355,7.473534003521241e-05,0.00021265682410410162,0.00021265682410410162,0.00016571839863170355,2.5681714606381885e-05,9.841206560248685e-05,2.6735186915903156e-05,5.1477581070280734e-05,0.000319224154867137,5.663392144752496e-05,2.5681715369690657e-05,1.4204139574758301e-05,5.147758099610655e-05,271.2714982838682,271.2715247561843,ok,
84,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,304.0550229481138,304.0550229481138,2042.0550229481137,0.0,56.60112451395623,301.45765044422467,177.89099274627245,41.70842076069662,0.00024092996171115903,0.00030684342837767204,0.0006132467932205921,0.0004872295829626966,0.0001272489736425792,0.0002336706904919997,0.0003004214417683282,0.0002581296303126743,0.00010245611035916886,0.00021774722339048996,1.1667844957079182e-05,0.00022213928104451489,0.0006131827425504292,2.6769260972234725e-05,0.00010245611041819466,0.0002221392921910592,0.0002221392921910592,302.044537919936,302.04463016847103,ok,
85,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,214.41182941458874,214.41182941458874,1952.411829414589,0.0,10.002225043238022,101.02011700811613,120.2868145805565,62.27800026897376,0.0003055755162569267,0.0005722904098366798,0.000649826046958977,0.0006110989829223889,0.000207002123772773,0.0003464015167119033,0.0003871314108182495,0.00036982919619278794,9.934355522185405e-05,0.00028293392111301515,5.8784780812585885e-05,0.0001805665587204348,0.0006407518387700203,0.00013559715112500573,9.934355624079153e-05,0.00010520495078480963,0.00018056657560805434,209.04297741654935,209.04285432648334,ok,
86,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,262.77867396039784,262.77867396039784,2000.778673960398,0.0,2.6429118408127383,297.7824328274471,308.35728848684096,134.01416634895733,0.0005804579235447802,0.0011542472126556352,0.0012984827222287144,0.0011374718167885532,0.00042044294878419263,0.0007726669724877688,0.0008169475960437955,0.0007321549278475879,0.00011950085712490907,0.0005679460549295613,9.392808008136196e-06,0.00025868351576538207,0.001298433201369272,2.6291571862887034e-05,0.00011950086446167576,-0.00018597564451283688,0.00025868367498560474,259.573504769112,259.5734839461653,ok,
87,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,230.72257981212695,230.72257981212695,1968.722579812127,0.0,21.54106005568098,131.3709699881709,345.03450512435006,358.36721013010936,0.00019863884774008056,0.0002208353973032717,0.0005049771752384319,0.0003833164577312968,0.00012294575300804853,8.889362174457009e-05,0.00027908107900943797,0.00022568758872230075,7.273337053048455e-05,0.00017602634518764873,5.6408992569100986e-05,0.00017588751361378898,0.0005014632945446756,0.0001227739111999211,7.273337048947881e-05,8.466852386845858e-05,0.00017588750694130795,228.84167016107705,228.8415984618233,ok,
88,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,354.4209782709171,354.4209782709171,2092.420978270917,0.0,123.77970884989665,253.94629157424458,139.62301025891392,230.71990845101737,0.00013783255672559206,0.00031137894490100365,0.00031137894490100365,0.0002754693165157371,9.080500362438905e-05,0.00018315743957834061,0.00018315743957834061,0.0001604115644290941,3.4469375973819906e-05,0.00013188513927913292,2.0395731190930866e-05,7.125231068237717e-05,0.0003102029346576323,5.989497249520627e-05,3.446937652816807e-05,5.475952548295027e-06,7.125231695681578e-05,352.9169421985492,352.9168746091609,ok,
89,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,202.14552899513524,202.14552899513524,1940.1455289951352,0.0,94.515894534107,58.95046953298652,59.72647243555211,301.06954459808566,0.0005650397157115145,0.0010045351141907508,0.0016441821816183002,0.0011925744140536276,0.0003312263084119209,0.0007216294614392989,0.0008714099521344189,0.0007088771188908667,0.00023526024114299185,0.0005131958841911967,2.350497219539323e-05,0.0005888974535494908,0.00164413353672222,4.921194544885241e-05,0.00023526024261012055,0.0005676728626724525,0.0005888975141488118,198.72808078192082,198.72767488377588,ok,
90,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,397.8266005367211,397.8266005367211,2135.8266005367213,0.0,151.03255155870843,356.5157991574581,50.97451988475889,161.36842077156638,0.00016392795770914115,0.0003778308610286306,0.00038422101347438954,0.00032604354184241125,0.00010059492533918382,0.00019680893192420692,0.000198339725658022,0.0001757066332656363,4.606827700600903e-05,0.0001567106976330129,1.385086350239593e-05,0.00010479779936142739,0.0003836197444657735,2.650220355508077e-05,4.606827773435052e-05,-2.7474279477246455e-05,0.00010479780655714421,396.8184692938407,396.8185678107673,ok,
91,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,278.51454316838397,278.51454316838397,2016.5145431683839,0.0,135.959431103054,156.16044983613347,168.95769630854446,54.242270572766465,0.00014689893111218276,0.00011212240673072201,0.0002921497330159461,0.0002726863174729263,9.30158273788865e-05,8.912905240844491e-05,0.00015721070600889113,0.000149611556459506,4.9624135580393095e-05,0.00013693120877933203,1.9146414599907827e-05,8.719404873271827e-05,0.00029118995083665276,3.406583609658936e-05,4.962413558604125e-05,6.820010486308092e-05,8.719405303736494e-05,275.539802218382,275.53973401827716,ok,
92,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,236.18533044617362,236.18533044617362,1974.1853304461736,0.0,8.036836015370199,83.82682257973426,105.1413589132302,176.4711152645711,0.0005308684710224054,0.000981729621684415,0.0010400042672012823,0.0008963058902872639,0.0004209203859910737,0.0007705093527175615,0.0008003972562423357,0.0007356840452444037,2.954327942119632e-05,0.0005271173948933183,5.563973550969859e-05,6.499678121796807e-05,0.0010400015784424307,0.000100150072130204,2.9543299156566247e-05,-3.927206503817615e-05,6.499683391325561e-05,232.4515372804366,232.4515087735059,ok,
93,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,317.2890346029592,317.2890346029592,2055.289034602959,0.0,15.140760220238764,87.72028346005688,303.6918185145148,229.53193217224526,9.317121072348785e-05,0.00015388251961571364,0.0002897235252421967,0.0002161366160577082,5.844392818380537e-05,0.00012694075557435062,0.00017142166126066008,0.00012933510825983017,2.820199218070214e-05,8.703894701270915e-05,1.7599541120125764e-05,6.777381876461353e-05,0.0002861586904337393,4.9385894746789953e-05,2.8201992250959098e-05,-5.6920638087376574e-05,6.777382407108234e-05,313.5763104802491,313.5762745040171,ok,
94,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,329.8298100268549,329.8298100268549,2067.829810026855,0.0,137.32254342711522,20.919053419721042,131.97901857574047,194.22987669420434,9.350296273501423e-05,0.0001246912095890045,0.00016639284923702948,0.00015268496823795803,6.732857417053278e-05,8.316000890761887e-05,0.00010912256744746135,0.00010244302365599944,1.3592218278245511e-05,9.095717035424054e-05,1.6877464372696927e-05,2.7531849370802124e-05,0.00016590783570003678,4.09363809297236e-05,1.359221816715913e-05,-4.569904433537886e-06,2.7531849468687142e-05,329.4463038601151,329.4462929997544,ok,
95,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,267.6912966594652,267.6912966594652,2005.6912966594653,0.0,86.8630515457129,276.7059322053765,306.72558607722084,181.7249338452593,0.00028723222041844684,0.0001382722204387629,0.0006992246759544889,0.0005791146405639314,0.0002063129272249709,0.00019192243764813268,0.0004171294539217085,0.00037094217983082864,6.286499268681934e-05,0.00027813018086352714,3.4553489459374126e-05,0.0001763956044749387,0.0006992106592291304,7.249990632203433e-05,6.286499264293397e-05,-0.0001097824383009538,0.00017639557364645952,265.5252497940408,265.52513239182343,ok,
96,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,381.91044877427,381.91044877427,2119.9104487742698,0.0,153.04937379006992,122.61268641294873,179.57410507133469,191.30797476164798,7.534247587683793e-05,3.015063203812772e-05,0.00015461264493799625,0.000136871695833122,5.061428522971677e-05,4.102771157531609e-05,8.703211000863174e-05,8.011372442949702e-05,1.543850066266841e-05,7.353491650581806e-05,5.545937524265698e-06,3.5079075106817346e-05,0.0001534059021244331,2.1495726691459865e-05,1.5438500635117438e-05,1.1242813457101875e-05,3.507907314315162e-05,381.52008660158094,381.52009824037225,ok,
97,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,220.99594317921412,220.99594317921412,1958.9959431792142,0.0,165.1207810593017,227.09960653130727,63.90236967730829,121.98802881945778,0.0002582976770594723,0.00023975590668628556,0.000738316529158931,0.0005011788929161726,0.0001540851318032462,0.00018624448930282437,0.0003894107997605377,0.00027952392657446695,0.00010034634787112242,0.00023679699003611423,2.398928829881197e-05,0.00026309603399466563,0.0007382867098527439,4.353732880998515e-05,0.00010034634794891423,-0.00020940791583257123,0.00026309604618290905,215.4872430651281,215.48729448386027,ok,
98,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,238.32060193253997,238.32060193253997,1976.32060193254,0.0,166.9428825307248,161.35463817247373,110.71262607148302,215.45178896078517,0.0003974020645200389,0.0004582563003178339,0.0009203485968532295,0.0007729210246080394,0.0003086739336934435,0.00045247313627574097,0.0006270810446859303,0.00054820382352855,5.662859970450844e-05,0.00039015108822023904,5.003729549904714e-05,0.00014090829815526068,0.0009176630968936032,8.733669688153523e-05,5.6628600811591187e-05,9.40942966849434e-05,0.0001409081965562109,232.79531983263675,232.79535976592777,ok,
99,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,201.46289125860312,201.46289125860312,1939.4628912586031,0.0,126.54602382580066,228.15711830493467,353.45014111531276,223.32877547689586,0.0004618219266829576,0.00026746604993067673,0.0011394566534049127,0.0009079637292549861,0.00028706395682062295,0.0002997981459420305,0.0006751835309983828,0.0005646700588612085,0.0001740733282503262,0.00042230111006526515,6.811564280441058e-05,0.0003237774503937278,0.0011351065683349003,0.00014043625628912306,0.000174073328236083,0.00022192051423530756,0.000323777525920832,198.03102524756315,198.03071133469814,ok,
